Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,27824186.71,4.72326255,19.898,500,4.99896444444754,,2.37390065363446E-8,4.86153411096797E-5,1.67091967350683E-7,4.86156282581647E-5,0.196926044396774,1.51622214330546E-8,-1.5435280362771E-10,1.51630070755431E-8,-0.583256138043566,500,25,5,13.4965986394558,-0.266465942815735,0.000187460130153074,4370,0,4.7100616,4.7376528,19.898,19.898,,4.7294375,,,,,,,,,,,,,,,,,,,,,,,4.72326255
,27824246.84,4.8243992125,19.898,500,4.99896444444754,,2.69185745175472E-8,4.79649262314727E-5,1.36216824936956E-7,4.79651196539112E-5,0.162715317188988,1.51620512169977E-8,-1.54669860610133E-10,1.51628400991583E-8,-0.584460685703959,500,25,5,13.4965986394558,-0.266465942815735,0.000187486341380686,4370,0,4.8062086,4.8571901,19.898,19.898,,4.8295125,,,,,,,,,,,,,,,,,,,,,,,4.8243992125
,27824308.32,4.9240999125,19.898,500,4.99896444444754,,3.71778425554349E-8,4.72457758284916E-5,1.68809251548963E-7,4.72460774054259E-5,0.204717063658933,1.51618267706018E-8,-1.53852868091511E-10,1.51626073525221E-8,-0.581382283096957,500,25,5,13.4965986394558,-0.266465942815735,0.000187091117183948,4370,0,4.9070539,4.9403172,19.898,19.898,,4.9339,,,,,,,,,,,,,,,,,,,,,,,4.9240999125
,27824366.56,5.021315975,19.898,500,4.99896444444754,,2.33086241331053E-8,4.67093499960303E-5,1.53410752355814E-7,4.67096019241289E-5,0.188179819189908,1.51624591009885E-8,-1.54062305427647E-10,1.51632417768465E-8,-0.58214937752615,500,25,5,13.4965986394558,-0.266465942815735,0.000187039722620002,4370,0,5.0053124,5.0329804,19.898,19.898,,5.031225,,,,,,,,,,,,,,,,,,,,,,,5.021315975
,27824429.23,5.1242042625,19.898,500,4.99896444444754,,2.95651636200614E-8,4.60530840247113E-5,1.44324126576836E-7,4.60533101702867E-5,0.179556623389391,1.51621986854622E-8,-1.54386801694588E-10,1.51629846752534E-8,-0.583385473547082,500,25,5,13.4965986394558,-0.266465942815735,0.00018693898927467,4370,0,5.109551,5.139586,19.898,19.898,,5.1353125,,,,,,,,,,,,,,,,,,,,,,,5.1242042625
,27824487.94,5.2222608375,19.898,500,4.99896444444754,,3.01722489272947E-8,4.5460824463259E-5,1.34787322135421E-7,4.54610242790619E-5,0.169876418918577,1.51623166201705E-8,-1.54517095693282E-10,1.51631039310281E-8,-0.583873243668336,500,25,5,13.4965986394558,-0.266465942815735,0.000186675849107271,4370,0,5.2054791,5.236886,19.898,19.898,,5.2327,,,,,,,,,,,,,,,,,,,,,,,5.2222608375
,27824549.32,5.32565665,19.898,500,4.99896444444754,,1.99676573571707E-8,4.48299236364853E-5,1.20608586853622E-7,4.48300858763881E-5,0.154145842035815,1.51624187879041E-8,-1.54263964915546E-10,1.51632035160997E-8,-0.582912877731474,500,25,5,13.4965986394558,-0.266465942815735,0.000186490314731429,4370,0,5.3088069,5.339859,19.898,19.898,,5.3345125,,,,,,,,,,,,,,,,,,,,,,,5.32565665
,27824608.03,5.422357325,19.898,500,4.99896444444754,,2.87490496419235E-8,4.42785271986386E-5,1.15040982220339E-7,4.42786766435964E-5,0.148861047064081,1.51623306318772E-8,-1.54323476390474E-10,1.51631159701998E-8,-0.583141126746227,500,25,5,13.4965986394558,-0.266465942815735,0.000186371079343076,4370,0,5.4069118,5.4357042,19.898,19.898,,5.432075,,,,,,,,,,,,,,,,,,,,,,,5.422357325
,27824666.05,5.523946,19.898,500,4.99896444444754,,1.8835187025557E-8,4.36591221160173E-5,1.49064689308923E-7,4.36593765899481E-5,0.195623365073088,1.51624409982126E-8,-1.54050258644266E-10,1.51632235526113E-8,-0.582104554875116,500,25,5,13.4965986394558,-0.266465942815735,0.000186231800074784,4370,0,5.5046592,5.5379062,19.898,19.898,,5.5279875,,,,,,,,,,,,,,,,,,,,,,,5.523946
,27824726.42,5.62027615,19.898,500,4.99896444444754,,2.63508647226594E-8,4.30705097449031E-5,1.54032847259831E-7,4.30707851774707E-5,0.204905734376228,1.51624268539185E-8,-1.53910761982996E-10,1.51632079924759E-8,-0.581578022221265,500,25,5,13.4965986394558,-0.266465942815735,0.000185921890854195,4370,0,5.6064639,5.6329808,19.898,19.898,,5.6277375,,,,,,,,,,,,,,,,,,,,,,,5.62027615
,27824785.92,5.7202395,19.898,500,4.99896444444754,,2.91402749133754E-8,4.25299681923686E-5,1.34722539093133E-7,4.25301815726952E-5,0.181495717137684,1.5162276942468E-8,-1.54130944499282E-10,1.51630603252823E-8,-0.582415720050562,500,25,5,13.4965986394558,-0.266465942815735,0.000185828866693454,4370,0,5.7059426,5.7333145,19.898,19.898,,5.72635,,,,,,,,,,,,,,,,,,,,,,,5.7202395
,27824846.03,5.819687075,19.898,500,4.99896444444754,,2.346356040503E-8,4.19796120856651E-5,1.24615309173327E-7,4.19797970437948E-5,0.17008042599213,1.51627476727543E-8,-1.54218854934978E-10,1.51635319250772E-8,-0.582729794683132,500,25,5,13.4965986394558,-0.266465942815735,0.000185625858165871,4370,0,5.8046966,5.8334751,19.898,19.898,,5.8249875,,,,,,,,,,,,,,,,,,,,,,,5.819687075
,27824907.17,5.9205293875,19.898,500,4.99896444444754,,2.37474323087391E-8,4.13472927177219E-5,1.45991102217655E-7,4.13475504532844E-5,0.202301981422837,1.51621473009456E-8,-1.54139810276408E-10,1.51629307805808E-8,-0.582454198715197,500,25,5,13.4965986394558,-0.266465942815735,0.000185266610163894,4370,0,5.904264,5.9354053,19.898,19.898,,5.9272,,,,,,,,,,,,,,,,,,,,,,,5.9205293875
,27824954.20,6.0094003,19.898,500,4.99896444444754,,3.31347644543797E-8,4.09346639126218E-5,1.2752415456723E-7,4.09348625507561E-5,0.178493518871849,1.51625557643833E-8,-1.54203050034561E-10,1.51633398658961E-8,-0.58267745275424,500,25,5,13.4965986394558,-0.266465942815735,0.00018576719321672,4370,0,5.9911332,6.022006,19.898,19.898,,6.0133,,,,,,,,,,,,,,,,,,,,,,,6.0094003
,27824997.30,6.0743431625,19.898,500,4.99896444444754,,2.20506012309489E-8,4.05334103790109E-5,1.54921709237748E-7,4.05337064390774E-5,0.218987664471177,1.51622902475075E-8,-1.54285942209195E-10,1.51630752059609E-8,-0.583000859064214,500,25,5,13.4965986394558,-0.266465942815735,0.000186019026580051,4370,0,6.0598898,6.0876408,19.898,19.898,,6.0796,,,,,,,,,,,,,,,,,,,,,,,6.0743431625
,27825058.42,6.1735010625,19.898,500,4.99896444444754,,2.75024360868226E-8,3.99709488199863E-5,1.2625766806583E-7,3.99711482267986E-5,0.180981629548143,1.5162161809487E-8,-1.53945947612928E-10,1.51629433188894E-8,-0.581721135966689,500,25,5,13.4965986394558,-0.266465942815735,0.000185100605722351,4370,0,6.1584339,6.1866646,19.898,19.898,,6.1803625,,,,,,,,,,,,,,,,,,,,,,,6.1735010625
,27825119.46,6.273823075,19.898,500,4.99896444444754,,2.17222578922025E-8,3.94891017999475E-5,1.56183554424586E-7,3.94894106599389E-5,0.226609657590812,1.51620398447741E-8,-1.53768207199432E-10,1.51628195569315E-8,-0.581054221584907,500,25,5,13.4965986394558,-0.266465942815735,0.000185043043810733,4370,0,6.2615967,6.2862005,19.898,19.898,,6.282575,,,,,,,,,,,,,,,,,,,,,,,6.273823075
,27825178.08,6.37069315,19.898,500,4.99896444444754,,3.63212322690309E-8,3.8935954514216E-5,1.18707529004226E-7,3.8936135470929E-5,0.174682229316032,1.51622880885399E-8,-1.53976605773267E-10,1.51630699027277E-8,-0.581832131611918,500,25,5,13.4965986394558,-0.266465942815735,0.000184731592753225,4370,0,6.3563738,6.3833103,19.898,19.898,,6.3809375,,,,,,,,,,,,,,,,,,,,,,,6.37069315
,27825240.79,6.476533425,19.898,500,4.99896444444754,,2.603050782155E-8,3.8442257127071E-5,1.15689690174338E-7,3.84424312073034E-5,0.172427725755517,1.51625080576338E-8,-1.54226935557594E-10,1.51632924045361E-8,-0.5827695347391,500,25,5,13.4965986394558,-0.266465942815735,0.00018471771622096,4370,0,6.4612746,6.4894934,19.898,19.898,,6.4873625,,,,,,,,,,,,,,,,,,,,,,,6.476533425
,27825300.70,6.5746532,19.898,500,4.99896444444754,,2.97947511929721E-8,3.79307506319974E-5,1.22375825664137E-7,3.79309480417967E-5,0.184852497785185,1.51620612324042E-8,-1.54338491666974E-10,1.51628467375089E-8,-0.583208222498854,500,25,5,13.4965986394558,-0.266465942815735,0.00018470846519945,4370,0,6.558866,6.5870309,19.898,19.898,,6.586825,,,,,,,,,,,,,,,,,,,,,,,6.5746532
,27825344.79,6.6613091125,19.898,500,4.99896444444754,,2.76982089218666E-8,3.75029170837609E-5,1.1964652649361E-7,3.75031079389795E-5,0.182791587341281,1.51618966960736E-8,-1.54448756883203E-10,1.51626833324748E-8,-0.583631192587518,500,25,5,13.4965986394558,-0.266465942815735,0.000184779903643334,4370,0,6.6524105,6.673727,19.898,19.898,,6.6680875,,,,,,,,,,,,,,,,,,,,,,,6.6613091125
,27825386.86,6.7213539625,19.898,500,4.99896444444754,,2.0400464619595E-8,3.71877951616997E-5,1.18652243382772E-7,3.71879844485204E-5,0.182808625173754,1.51621647687752E-8,-1.54467927546235E-10,1.51629515865523E-8,-0.583693310322815,500,25,5,13.4965986394558,-0.266465942815735,0.000184727995133749,4370,0,6.7076712,6.7350936,19.898,19.898,,6.7279625,,,,,,,,,,,,,,,,,,,,,,,6.7213539625
,27825449.17,6.8245943,19.898,500,4.99896444444754,,2.39580266164542E-8,3.67142998717226E-5,1.32173685363067E-7,3.67145377875559E-5,0.206267357522278,1.51625174136845E-8,-1.53964956685521E-10,1.51632990977614E-8,-0.581779317538349,500,25,5,13.4965986394558,-0.266465942815735,0.000184243858341385,4370,0,6.8089771,6.8387542,19.898,19.898,,6.829425,,,,,,,,,,,,,,,,,,,,,,,6.8245943
,27825507.16,6.9208356,19.898,500,4.99896444444754,,1.97091658534873E-8,3.622667617714E-5,1.16373037880763E-7,3.62268630925631E-5,0.184053898626421,1.51622287326615E-8,-1.54397129086181E-10,1.51630148260501E-8,-0.583423339135777,500,25,5,13.4965986394558,-0.266465942815735,0.000184151348126284,4370,0,6.9077344,6.9353781,19.898,19.898,,6.9251875,,,,,,,,,,,,,,,,,,,,,,,6.9208356
,27825568.23,6.9992347375,19.898,500,4.99896444444754,,2.57760565687249E-8,3.5831045463005E-5,8.89836329461085E-8,3.58311559548233E-5,0.142289348984037,1.51622122068348E-8,-1.54480196070428E-10,1.51629991471367E-8,-0.583737840390768,500,25,5,13.4965986394558,-0.266465942815735,0.000184229467863481,4373,0,6.997961,7.0013328,19.898,19.898,,7.000425,,,,,,,,,,,,,,,,,,,,,,,6.9992347375
,27827887.29,1.98598885,20.165,10000,2.9984371263151,,0.0788482798486118,,,,,,,,,,25,1,0,-0.265739129223199,0.00110670832255349,4373,0,1.9847026,1.9872751,20.165,20.165,,1.9752,,,,,,,,,,,,,,,,,,,,,,,1.98598885
,27827922.11,1.99253675,20.165,10000,2.9984371263151,,0.0790318204639673,,,,,,,,,,25,1,0,-0.264232508426767,0.00110743841980954,4374,0,1.9916509,1.9934226,20.165,20.165,,1.9776,,,,,,,,,,,,,,,,,,,,,,,1.99253675
,27827955.15,1.98798645,20.165,10000,2.9984371263151,,0.0786967782939201,,,,,,,,,,25,1,0,-0.266468097697287,0.00110714932538735,4373,0,1.9865335,1.9894394,20.165,20.165,,1.97205,,,,,,,,,,,,,,,,,,,,,,,1.98798645
,27827989.77,1.9897706,20.165,10000,2.9984371263151,,0.0789715830015217,,,,,,,,,,25,1,0,-0.265559598203474,0.00110720821499187,4373,0,1.9894717,1.9900695,20.165,20.165,,1.97635,,,,,,,,,,,,,,,,,,,,,,,1.9897706
,27828142.95,2.0592042375,20.165,1000,1.00062477911434,,1.01448922684581E-8,1.0115227578085E-5,4.24586906442967E-7,1.01241346789528E-5,2.40358067902713,1.51824630372095E-8,-3.28440703326416E-10,1.51860151841039E-8,-1.23928056731882,333,25,5,13.4965986394558,-0.265559598203474,0.00011368076265793,4370,0,2.0233707,2.101913,20.165,20.165,,2.02655,,,,,,,,,,,,,,,,,,,,,,,2.0592042375
,27828191.98,2.123068,20.165,1000,1.00062477911434,,9.83325057056424E-9,1.03808509385106E-5,4.70894316913026E-7,1.03915257621428E-5,2.59726049596238,1.51814352803909E-8,-3.28610094281548E-10,1.51849913324559E-8,-1.24000343216227,333,25,5,13.4965986394558,-0.265559598203474,0.000113470091247164,4370,0,2.1104879,2.1389976,20.165,20.165,,2.1125625,,,,,,,,,,,,,,,,,,,,,,,2.123068
,27828252.78,2.2295814625,20.165,1000,1.00062477911434,,1.39445218414288E-8,1.06974306966193E-5,5.08278287694057E-7,1.07094990698311E-5,2.72030881831218,1.51822242657629E-8,-3.28304798255475E-10,1.51857735297376E-8,-1.23878740285647,333,25,5,13.4965986394558,-0.265559598203474,0.000113292602512819,4370,0,2.2094095,2.2428577,20.165,20.165,,2.220475,,,,,,,,,,,,,,,,,,,,,,,2.2295814625
,27828312.39,2.32571685,20.165,1000,1.00062477911434,,1.66867788805359E-8,1.09521548981526E-5,5.62639636007342E-7,1.09665974793067E-5,2.9408424645455,1.518239120812E-8,-3.29330431709472E-10,1.51859626408618E-8,-1.2426425383581,333,25,5,13.4965986394558,-0.265559598203474,0.000113365141386856,4370,0,2.3101676,2.346029,20.165,20.165,,2.3077,,,,,,,,,,,,,,,,,,,,,,,2.32571685
,27828374.14,2.422028975,20.165,1000,1.00062477911434,,7.91205396542661E-9,1.12382521060976E-5,5.79719598930352E-7,1.12531944448495E-5,2.95295667477334,1.51817540401E-8,-3.27787958009315E-10,1.51852922487356E-8,-1.23687612061781,333,25,5,13.4965986394558,-0.265559598203474,0.000113467004486567,4370,0,2.4101648,2.4324121,20.165,20.165,,2.4139125,,,,,,,,,,,,,,,,,,,,,,,2.422028975
,27828432.60,2.5183421375,20.165,1000,1.00062477911434,,1.41723806283873E-8,1.14941539633013E-5,5.83233324486102E-7,1.15089415865607E-5,2.90479600429361,1.51813679927066E-8,-3.27002146229788E-10,1.51848893487446E-8,-1.23394322126552,333,25,5,13.4965986394558,-0.265559598203474,0.000113598963502102,4370,0,2.5022745,2.5384767,20.165,20.165,,2.51,,,,,,,,,,,,,,,,,,,,,,,2.5183421375
,27828492.47,2.6343258875,20.165,1000,1.00062477911434,,1.06222469625496E-8,1.1704057321788E-5,5.67380314795705E-7,1.17178017654045E-5,2.77536814150304,1.51820305012843E-8,-3.27587863135386E-10,1.51855643276765E-8,-1.23609881383317,333,25,5,13.4965986394558,-0.265559598203474,0.00011376179012361,4370,0,2.605674,2.6544263,20.165,20.165,,2.5998875,,,,,,,,,,,,,,,,,,,,,,,2.6343258875
,27828544.97,2.7309725125,20.165,1000,1.00062477911434,,1.14982754410727E-8,1.18520387337011E-5,5.08809170387843E-7,1.18629553196926E-5,2.45820395244991,1.51814251299465E-8,-3.2874184130474E-10,1.5184984036027E-8,-1.24050125068106,333,25,5,13.4965986394558,-0.265559598203474,0.000113779538997044,4370,0,2.7093923,2.8018882,20.165,20.165,,2.675775,,,,,,,,,,,,,,,,,,,,,,,2.7309725125
,27828601.79,2.833190175,20.165,1000,1.00062477911434,,1.05985368928571E-8,1.19565968522213E-5,4.56212026495936E-7,1.19652972257135E-5,2.185099170961,1.51811570145326E-8,-3.2826790481532E-10,1.51847057303467E-8,-1.23873528791944,333,25,5,13.4965986394558,-0.265559598203474,0.000113858251392275,4374,0,2.8101091,2.8728757,20.165,20.165,,2.7632625,,,,,,,,,,,,,,,,,,,,,,,2.833190175
,27828661.77,2.920474425,20.165,1000,1.00062477911434,,1.22026873204579E-8,1.20010255321734E-5,3.91220196764978E-7,1.20074005124438E-5,1.86711802156044,1.51816005323896E-8,-3.28306594081926E-10,1.51851499809771E-8,-1.23884505668781,333,25,5,13.4965986394558,-0.265559598203474,0.000114329754073514,4370,0,2.9061768,2.9400275,20.165,20.165,,2.8661375,,,,,,,,,,,,,,,,,,,,,,,2.920474425
,27828724.27,3.02789295,20.165,1000,1.00062477911434,,1.49354548781283E-8,1.19379538367889E-5,3.36422743327595E-7,1.19426932503323E-5,1.61422161172997,1.51805746570637E-8,-3.28958127237418E-10,1.51841384466871E-8,-1.24138666785723,333,25,5,13.4965986394558,-0.265559598203474,0.000113963201252584,4370,0,3.0068672,3.0863242,20.165,20.165,,2.971225,,,,,,,,,,,,,,,,,,,,,,,3.02789295
,27828782.73,3.122053775,20.165,1000,1.00062477911434,,1.27203770166125E-8,1.18893069714528E-5,2.58901850678733E-7,1.18921255639907E-5,1.24747719270312,1.5180815987227E-8,-3.27307879910424E-10,1.51843440584801E-8,-1.23514144741387,333,25,5,13.4965986394558,-0.265559598203474,0.000113997155619154,4370,0,3.1089287,3.1375113,20.165,20.165,,3.0686375,,,,,,,,,,,,,,,,,,,,,,,3.122053775
,27828843.86,3.2351587375,20.165,1000,1.00062477911434,,8.23979252681731E-9,1.17737106914606E-5,2.11295530999668E-7,1.1775606534172E-5,1.02814168083268,1.51815600167446E-8,-3.28997082927659E-10,1.51851244190686E-8,-1.24145307206169,333,25,5,13.4965986394558,-0.265559598203474,0.000113759475053162,4374,0,3.2090995,3.2526639,20.165,20.165,,3.177925,,,,,,,,,,,,,,,,,,,,,,,3.2351587375
,27828900.57,3.318752875,20.165,1000,1.00062477911434,,1.23234545639018E-8,1.16817994332645E-5,1.73475959862074E-7,1.16830874304556E-5,0.850785862800706,1.51804976652833E-8,-3.27750882639183E-10,1.51840353663557E-8,-1.23683858725155,333,25,5,13.4965986394558,-0.265559598203474,0.000114046543788711,4370,0,3.3082392,3.3314562,20.165,20.165,,3.254825,,,,,,,,,,,,,,,,,,,,,,,3.318752875
,27828961.06,3.4240978125,20.165,1000,1.00062477911434,,1.58858483893407E-8,1.15489949729387E-5,1.87486832961296E-7,1.15505167069486E-5,0.930060211827823,1.51813005827962E-8,-3.28820411976376E-10,1.51848612192717E-8,-1.24080781927967,333,25,5,13.4965986394558,-0.265559598203474,0.000113780310687193,4370,0,3.4090815,3.4513021,20.165,20.165,,3.358175,,,,,,,,,,,,,,,,,,,,,,,3.4240978125
,27829019.49,3.5240117125,20.165,1000,1.00062477911434,,1.25648531041076E-8,1.13949889268861E-5,1.3608107201307E-7,1.13958014506229E-5,0.684204304837691,1.51805924461094E-8,-3.28359124088041E-10,1.5184143266225E-8,-1.23912546826318,333,25,5,13.4965986394558,-0.265559598203474,0.000113952397590493,4370,0,3.5073252,3.5452888,20.165,20.165,,3.4566,,,,,,,,,,,,,,,,,,,,,,,3.5240117125
,27829079.95,3.6203089,20.165,1000,1.00062477911434,,9.60925184687907E-9,1.12597760298319E-5,1.0474853819809E-7,1.12602632517287E-5,0.533001367579592,1.51783364251062E-8,-3.27861279312109E-10,1.51818770134717E-8,-1.23743118112873,333,25,5,13.4965986394558,-0.265559598203474,0.000113573497727174,4370,0,3.6051452,3.6424096,20.165,20.165,,3.5565875,,,,,,,,,,,,,,,,,,,,,,,3.6203089
,27829142.33,3.7250577,20.165,1000,1.00062477911434,,1.02146142319994E-8,1.11066150273851E-5,9.19996638163296E-8,1.11069960522492E-5,0.474588512079552,1.51774080820383E-8,-3.27774622145348E-10,1.51809470156392E-8,-1.23717986211398,333,25,5,13.4965986394558,-0.265559598203474,0.00011355497716359,4370,0,3.7083719,3.7551975,20.165,20.165,,3.6604375,,,,,,,,,,,,,,,,,,,,,,,3.7250577
,27829201.90,3.83015115,20.165,1000,1.00062477911434,,1.21982383574808E-8,1.09707847818885E-5,6.27557657102109E-8,1.09709642701381E-5,0.327743308198188,1.5176535747706E-8,-3.27523952914304E-10,1.51800694741865E-8,-1.2363050446225,333,25,5,13.4965986394558,-0.265559598203474,0.000113815808434062,4370,0,3.8080163,3.8600173,20.165,20.165,,3.7579875,,,,,,,,,,,,,,,,,,,,,,,3.83015115
,27829261.73,3.921080425,20.165,1000,1.00062477911434,,1.54960890395236E-8,1.08220779390162E-5,6.68826031378249E-8,1.08222846109656E-5,0.354094852820494,1.51763290577617E-8,-3.2774052167018E-10,1.51798675066354E-8,-1.23713911640465,333,25,5,13.4965986394558,-0.265559598203474,0.000113454657444178,4370,0,3.9061439,3.9371428,20.165,20.165,,3.8570125,,,,,,,,,,,,,,,,,,,,,,,3.921080425
,27829321.42,4.020945725,20.165,1000,1.00062477911434,,7.87422644491667E-9,1.06738204591095E-5,6.11032791429805E-8,1.06739953533822E-5,0.327991442256811,1.51771915157811E-8,-3.27819797855781E-10,1.51807314753462E-8,-1.23736797457394,333,25,5,13.4965986394558,-0.265559598203474,0.000113456200824476,4370,0,4.0083742,4.0403471,20.165,20.165,,3.954975,,,,,,,,,,,,,,,,,,,,,,,4.020945725
,27829383.44,4.12575785,20.165,1000,1.00062477911434,,7.47636139174305E-9,1.05110397193105E-5,7.54797427588034E-8,1.0511310725713E-5,0.411433738264092,1.51768459555175E-8,-3.27778378713188E-10,1.51803851012765E-8,-1.23723984628907,333,25,5,13.4965986394558,-0.265559598203474,0.000113413757866263,4374,0,4.1089163,4.1474895,20.165,20.165,,4.0584625,,,,,,,,,,,,,,,,,,,,,,,4.12575785
,27829440.52,4.21964525,20.165,1000,1.00062477911434,,1.16741625908673E-8,1.03813806748537E-5,5.30986030233238E-8,1.03815164681211E-5,0.293053440268151,1.51771114631803E-8,-3.28059757097768E-10,1.51806566251275E-8,-1.23827995703766,333,25,5,13.4965986394558,-0.265559598203474,0.000113017109129509,4370,0,4.2044935,4.2345476,20.165,20.165,,4.154,,,,,,,,,,,,,,,,,,,,,,,4.21964525
,27829501.05,4.321124275,20.165,1000,1.00062477911434,,1.01073970338833E-8,1.0242119505232E-5,5.41101182075814E-8,1.02422624387557E-5,0.302696385942129,1.51763053228982E-8,-3.2884202458385E-10,1.51798675992566E-8,-1.24129765845981,333,25,5,13.4965986394558,-0.265559598203474,0.000113257876456099,4370,0,4.3049202,4.3357973,20.165,20.165,,4.25415,,,,,,,,,,,,,,,,,,,,,,,4.321124275
,27829562.02,4.4237344625,20.165,1000,1.00062477911434,,9.42718560943001E-9,1.01137755964531E-5,7.15015814661284E-8,1.01140283414455E-5,0.40505848251285,1.5176372400428E-8,-3.27252411617921E-10,1.51799003085456E-8,-1.23529366662933,333,25,5,13.4965986394558,-0.265559598203474,0.00011316527363818,4370,0,4.4080405,4.4376101,20.165,20.165,,4.3541875,,,,,,,,,,,,,,,,,,,,,,,4.4237344625
,27829622.66,4.5248418375,20.165,1000,1.00062477911434,,9.43786626603776E-9,9.97943135662496E-6,6.76016133693212E-8,9.97966032386472E-6,0.388121101422588,1.51761497734611E-8,-3.28113294411458E-10,1.51796963171367E-8,-1.23856042998563,333,25,5,13.4965986394558,-0.265559598203474,0.000112930679832785,4370,0,4.5083423,4.5410776,20.165,20.165,,4.45645,,,,,,,,,,,,,,,,,,,,,,,4.5248418375
,27829685.31,4.5905242375,20.165,1000,1.00062477911434,,1.37876503334741E-8,9.89170807616859E-6,5.81278447427277E-8,9.89187886654873E-6,0.336690267715913,1.51758550581385E-8,-3.28018266602535E-10,1.51793996168773E-8,-1.23822586958642,333,25,5,13.4965986394558,-0.265559598203474,0.00011287897659278,4370,0,4.5634851,4.6105595,20.165,20.165,,4.5985125,,,,,,,,,,,,,,,,,,,,,,,4.5905242375
,27829733.35,4.6727935,20.165,1000,1.00062477911434,,1.20162524821563E-8,9.76510282179855E-6,5.12160065025279E-8,9.76523712971785E-6,0.300502120984141,1.51761348829082E-8,-3.28024103874106E-10,1.51796795024449E-8,-1.23822507336592,333,25,5,13.4965986394558,-0.265559598203474,0.000112961547438758,4370,0,4.6583452,4.6846256,20.165,20.165,,4.6821875,,,,,,,,,,,,,,,,,,,,,,,4.6727935
,27829793.62,4.7694863625,20.165,1000,1.00062477911434,,1.41853985568654E-8,9.65695280985669E-6,3.68524799712224E-8,9.65702312708627E-6,0.218648817972479,1.51764720479241E-8,-3.28258130010454E-10,1.51800216475913E-8,-1.23908067986315,333,25,5,13.4965986394558,-0.265559598203474,0.000112873574761734,4370,0,4.7554483,4.7854552,20.165,20.165,,4.78055,,,,,,,,,,,,,,,,,,,,,,,4.7694863625
